a,b,theta,E,E_p,E_t,machine_type,status,file_name
7.4,7.0,26.0,-36.71909905597568,-3.1030746006872505,-7.628237463650294,2,Done,BTBT_theta=26.0_a=7.4_b=7.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,12.5,28.0,-35.06957606878132,-10.779542482690886,-3.3776227758498862,2,Done,BTBT_theta=28.0_a=3.9_b=12.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,7.7,26.5,-30.142932307440788,-0.7619791177567095,-7.154743517981842,1,Done,BTBT_theta=26.5_a=6.9_b=7.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.8,8.0,27.0,-29.834435841534287,-0.8545807683840394,-7.031318576191552,1,Done,BTBT_theta=27.0_a=6.8_b=8.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.4,8.8,28.0,-28.680369650945067,-1.3114959001541138,-6.51434446265921,2,Done,BTBT_theta=28.0_a=6.4_b=8.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.4,7.3,25.5,-34.88506302749738,-2.47477393806912,-7.483878787839785,1,Done,BTBT_theta=25.5_a=7.4_b=7.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.5,7.0,26.0,-36.6722868103534,-3.1030746006872505,-7.616534402244724,2,Done,BTBT_theta=26.0_a=7.5_b=7.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,12.3,28.0,-35.57320304540917,-10.780439822236076,-3.503080850234255,2,Done,BTBT_theta=28.0_a=4.0_b=12.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,7.7,26.5,-30.456975964363664,-0.6938252570107579,-7.267331362585537,1,Done,BTBT_theta=26.5_a=7.0_b=7.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,8.0,27.0,-30.056637132074684,-0.77766686771065,-7.125325849163346,1,Done,BTBT_theta=27.0_a=6.9_b=8.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.5,8.8,28.0,-28.808456991333514,-1.1886670924723148,-6.607780701597221,2,Done,BTBT_theta=28.0_a=6.5_b=8.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.4,7.4,25.5,-34.20923475874588,-2.271184593671933,-7.416716392850503,1,Done,BTBT_theta=25.5_a=7.4_b=7.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.5,7.1,26.0,-36.02135813748464,-2.878714675316587,-7.565982196712866,2,Done,BTBT_theta=26.0_a=7.5_b=7.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,12.5,28.0,-35.21117997635156,-10.780439822236076,-3.412575082969852,2,Done,BTBT_theta=28.0_a=4.0_b=12.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.6,8.8,28.0,-28.77780940197408,-1.0781751316972077,-6.655364784644917,2,Done,BTBT_theta=28.0_a=6.6_b=8.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,7.7,26.5,-30.54608238255605,-0.6322916261851788,-7.320374782546423,1,Done,BTBT_theta=26.5_a=7.1_b=7.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,8.0,27.0,-30.07828622730449,-0.7083332880865782,-7.165404912782833,1,Done,BTBT_theta=27.0_a=7.0_b=8.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.5,7.2,26.0,-35.33624271908775,-2.658985773799941,-7.504567792871967,2,Done,BTBT_theta=26.0_a=7.5_b=7.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,7.1,25.5,-35.844513268209994,-2.906017635250464,-7.508119499427266,1,Done,BTBT_theta=25.5_a=7.2_b=7.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.1,12.3,28.0,-35.190911401994526,-10.495129850460216,-3.5501629252685234,2,Done,BTBT_theta=28.0_a=4.1_b=12.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.6,8.9,28.0,-28.525550382211804,-1.0781751316972077,-6.592300029704347,2,Done,BTBT_theta=28.0_a=6.6_b=8.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,7.6,26.5,-30.50757836876437,-0.6938252570107579,-7.279981963685714,1,Done,BTBT_theta=26.5_a=7.0_b=7.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,7.9,27.0,-30.15221945475787,-0.77766686771065,-7.149221429834142,1,Done,BTBT_theta=27.0_a=6.9_b=7.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,6.9,26.0,-36.98727172892541,-3.3305720761418343,-7.581531894160435,2,Done,BTBT_theta=26.0_a=7.3_b=6.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,7.1,25.5,-36.12418192438781,-2.906017635250464,-7.578036663471721,1,Done,BTBT_theta=25.5_a=7.3_b=7.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.1,12.4,28.0,-34.986418443731964,-10.495129850460216,-3.4990396857028827,2,Done,BTBT_theta=28.0_a=4.1_b=12.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.6,9.0,28.0,-28.23227730998769,-1.0781751316972077,-6.51898176164832,2,Done,BTBT_theta=28.0_a=6.6_b=9.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,7.6,26.5,-30.6950783575885,-0.6322916261851788,-7.357623776304536,1,Done,BTBT_theta=26.5_a=7.1_b=7.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,7.9,27.0,-30.267091436311603,-0.7083332880865782,-7.2126062150346115,1,Done,BTBT_theta=27.0_a=7.0_b=7.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.4,6.9,26.0,-37.254114081617445,-3.3305720761418343,-7.648242482333444,2,Done,BTBT_theta=26.0_a=7.4_b=6.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.1,12.5,28.0,-34.74771363986656,-10.495129850460216,-3.439363484736532,2,Done,BTBT_theta=28.0_a=4.1_b=12.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.4,7.1,25.5,-36.17192288534716,-2.906017635250464,-7.589971903711557,1,Done,BTBT_theta=25.5_a=7.4_b=7.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.4,8.7,28.0,-28.68102226126939,-1.3114959001541138,-6.514507615240291,2,Done,BTBT_theta=28.0_a=6.4_b=8.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,7.6,26.5,-30.674345426727086,-0.5766314892098308,-7.380270612076856,1,Done,BTBT_theta=26.5_a=7.2_b=7.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.5,6.9,26.0,-37.28990725288168,-3.3305720761418343,-7.657190775149502,2,Done,BTBT_theta=26.0_a=7.5_b=6.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,7.9,27.0,-30.194752083159983,-0.6457077900413424,-7.225834125769325,1,Done,BTBT_theta=27.0_a=7.1_b=7.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,12.2,28.0,-35.40097664948553,-10.779542482690886,-3.46047292102594,2,Done,BTBT_theta=28.0_a=3.9_b=12.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.5,8.7,28.0,-28.923266221303493,-1.1886670924723148,-6.636483009089716,2,Done,BTBT_theta=28.0_a=6.5_b=8.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,7.0,25.5,-36.63314273534343,-3.1286958339624107,-7.593937766854651,1,Done,BTBT_theta=25.5_a=7.3_b=7.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.4,6.8,26.0,-37.723792765755206,-3.55464334692806,-7.653626517974772,2,Done,BTBT_theta=26.0_a=7.4_b=6.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,7.7,26.5,-30.444927770644423,-0.5766314892098308,-7.322916198056191,1,Done,BTBT_theta=26.5_a=7.2_b=7.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,8.0,27.0,-29.928763144183904,-0.6457077900413424,-7.159336891025305,1,Done,BTBT_theta=27.0_a=7.1_b=8.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,12.2,28.0,-35.687359663657844,-10.780439822236076,-3.531620004796423,2,Done,BTBT_theta=28.0_a=4.0_b=12.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.6,8.7,28.0,-28.98579131811857,-1.0781751316972077,-6.707360263681039,2,Done,BTBT_theta=28.0_a=6.6_b=8.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.4,7.0,25.5,-36.768383691087365,-3.1286958339624107,-7.627748005790636,1,Done,BTBT_theta=25.5_a=7.4_b=7.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.5,6.8,26.0,-37.84944536862895,-3.55464334692806,-7.685039668693207,2,Done,BTBT_theta=26.0_a=7.5_b=6.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,7.8,26.5,-30.18004324892536,-0.5766314892098308,-7.256695067626424,1,Done,BTBT_theta=26.5_a=7.2_b=7.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.1,12.2,28.0,-35.355093118269,-10.495129850460216,-3.591208354337141,2,Done,BTBT_theta=28.0_a=4.1_b=12.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,8.1,27.0,-29.626052320934832,-0.6457077900413424,-7.083659185213037,1,Done,BTBT_theta=27.0_a=7.1_b=8.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.5,8.6,28.0,-28.976855574641377,-1.1886670924723148,-6.649880347424187,2,Done,BTBT_theta=28.0_a=6.5_b=8.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.5,7.0,25.5,-36.69330839486793,-3.1286958339624107,-7.608979181735776,1,Done,BTBT_theta=25.5_a=7.5_b=7.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.6,6.8,26.0,-37.76555983209983,-3.55464334692806,-7.664068284560926,2,Done,BTBT_theta=26.0_a=7.6_b=6.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,7.5,26.5,-30.498341422062367,-0.6938252570107579,-7.277672727010213,1,Done,BTBT_theta=26.5_a=7.0_b=7.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,12.1,28.0,-35.39954592799768,-10.779542482690886,-3.460115240653977,2,Done,BTBT_theta=28.0_a=3.9_b=12.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.6,8.6,28.0,-29.144852552562952,-1.0781751316972077,-6.747125572292134,2,Done,BTBT_theta=28.0_a=6.6_b=8.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,7.8,27.0,-30.192932304460555,-0.77766686771065,-7.159399642259814,1,Done,BTBT_theta=27.0_a=6.9_b=7.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.6,6.9,26.0,-37.13137312559411,-3.3305720761418343,-7.61755724332761,2,Done,BTBT_theta=26.0_a=7.6_b=6.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.5,7.1,25.5,-36.0317873521708,-2.906017635250464,-7.554938020417467,1,Done,BTBT_theta=25.5_a=7.5_b=7.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,7.5,26.5,-30.7947771451436,-0.6322916261851788,-7.38254847319331,1,Done,BTBT_theta=26.5_a=7.1_b=7.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.7,8.6,28.0,-29.14045998267829,-0.9789658007211984,-6.795632095308974,2,Done,BTBT_theta=28.0_a=6.7_b=8.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,12.1,28.0,-35.74787672888488,-10.780439822236076,-3.546749271103181,2,Done,BTBT_theta=28.0_a=4.0_b=12.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,7.8,27.0,-30.40978721017018,-0.7083332880865782,-7.248280158499256,1,Done,BTBT_theta=27.0_a=7.0_b=7.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.6,7.0,26.0,-36.45285911299288,-3.1030746006872505,-7.561677477904595,2,Done,BTBT_theta=26.0_a=7.6_b=7.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.5,7.2,25.5,-35.33732203627005,-2.687562579056248,-7.490549219539389,1,Done,BTBT_theta=25.5_a=7.5_b=7.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.7,8.7,28.0,-28.896107587963343,-0.9789658007211984,-6.7345439966302365,2,Done,BTBT_theta=28.0_a=6.7_b=8.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,7.5,26.5,-30.862573326565325,-0.5766314892098308,-7.427327587036416,1,Done,BTBT_theta=26.5_a=7.2_b=7.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.1,12.1,28.0,-35.47228688560426,-10.495129850460216,-3.620506796170957,2,Done,BTBT_theta=28.0_a=4.1_b=12.1_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.4,6.7,26.0,-38.10850659618154,-3.7686117065604776,-7.642820795765147,2,Done,BTBT_theta=26.0_a=7.4_b=6.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,7.8,27.0,-30.42065568361432,-0.6457077900413424,-7.282310025882907,1,Done,BTBT_theta=27.0_a=7.1_b=7.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.7,8.8,28.0,-28.611895758658648,-0.9789658007211984,-6.663491039304063,2,Done,BTBT_theta=28.0_a=6.7_b=8.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
3.9,12.0,28.0,-35.32949071051553,-10.779542482690886,-3.4426014362834394,2,Done,BTBT_theta=28.0_a=3.9_b=12.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,7.4,26.5,-30.83870284538716,-0.6322916261851788,-7.393529898254201,1,Done,BTBT_theta=26.5_a=7.1_b=7.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,6.9,25.5,-37.0872215218842,-3.352484725182876,-7.595563017879613,1,Done,BTBT_theta=25.5_a=7.3_b=6.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.5,6.7,26.0,-38.3330296757631,-3.7686117065604776,-7.698951565660536,2,Done,BTBT_theta=26.0_a=7.5_b=6.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,7.7,27.0,-30.501830376684666,-0.7083332880865782,-7.271290950127877,1,Done,BTBT_theta=27.0_a=7.0_b=7.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.5,8.5,28.0,-28.96242284588516,-1.1886670924723148,-6.646272165235132,2,Done,BTBT_theta=28.0_a=6.5_b=8.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.0,12.0,28.0,-35.74760062433779,-10.780439822236076,-3.54668024496641,2,Done,BTBT_theta=28.0_a=4.0_b=12.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,7.4,26.5,-31.004365486092865,-0.5766314892098308,-7.462775626918301,1,Done,BTBT_theta=26.5_a=7.2_b=7.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.4,6.9,25.5,-37.31784399645403,-3.352484725182876,-7.65321863652207,1,Done,BTBT_theta=25.5_a=7.4_b=6.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.6,6.7,26.0,-38.32954071974382,-3.7686117065604776,-7.698079326655716,2,Done,BTBT_theta=26.0_a=7.6_b=6.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,7.7,27.0,-30.60509342281148,-0.6457077900413424,-7.328419460682198,1,Done,BTBT_theta=27.0_a=7.1_b=7.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.6,8.5,28.0,-29.24834150215611,-1.0781751316972077,-6.772997809690423,2,Done,BTBT_theta=28.0_a=6.6_b=8.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
4.1,12.0,28.0,-35.53601680183783,-10.495129850460216,-3.6364392752293497,2,Done,BTBT_theta=28.0_a=4.1_b=12.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,7.4,26.5,-30.959937778301537,-0.5263930386863649,-7.476787925232202,1,Done,BTBT_theta=26.5_a=7.3_b=7.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.5,6.9,25.5,-37.32128275092691,-3.352484725182876,-7.65407832514029,1,Done,BTBT_theta=25.5_a=7.5_b=6.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.4,6.6,26.0,-38.39195286575705,-3.967275097733364,-7.61435066757258,2,Done,BTBT_theta=26.0_a=7.4_b=6.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.7,8.5,28.0,-29.34081137506292,-0.9789658007211984,-6.845719943405129,2,Done,BTBT_theta=28.0_a=6.7_b=8.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,7.7,27.0,-30.51635095803067,-0.589087562635541,-7.334543958189897,1,Done,BTBT_theta=27.0_a=7.2_b=7.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.1,9.5,28.5,-27.9068882749416,-1.8023781478405,-6.075532994815148,2,Done,BTBT_theta=28.5_a=6.1_b=9.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,7.5,26.5,-30.738702851813287,-0.5263930386863649,-7.421479193610139,1,Done,BTBT_theta=26.5_a=7.3_b=7.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.5,6.6,26.0,-38.72403115686029,-3.967275097733364,-7.697370240348391,2,Done,BTBT_theta=26.0_a=7.5_b=6.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.4,6.8,25.5,-37.79926966875792,-3.570029892027378,-7.66480247117579,1,Done,BTBT_theta=25.5_a=7.4_b=6.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.6,8.4,28.0,-29.29003326641396,-1.0781751316972077,-6.783420750754885,2,Done,BTBT_theta=28.0_a=6.6_b=8.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.1,9.6,28.5,-27.714669411536303,-1.8023781478405,-6.027478278963827,2,Done,BTBT_theta=28.5_a=6.1_b=9.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,7.8,27.0,-30.25811804411933,-0.589087562635541,-7.269985729712062,1,Done,BTBT_theta=27.0_a=7.2_b=7.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,7.6,26.5,-30.478311302140355,-0.5263930386863649,-7.356381306191906,1,Done,BTBT_theta=26.5_a=7.3_b=7.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.6,6.6,26.0,-38.81065263785422,-3.967275097733364,-7.719025610596873,2,Done,BTBT_theta=26.0_a=7.6_b=6.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.7,8.4,28.0,-29.490811366122216,-0.9789658007211984,-6.883219941169955,2,Done,BTBT_theta=28.0_a=6.7_b=8.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.5,6.8,25.5,-37.88910400075838,-3.570029892027378,-7.687261054175906,1,Done,BTBT_theta=25.5_a=7.5_b=6.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.1,9.7,28.5,-27.47011621342972,-1.8023781478405,-5.96633997943718,2,Done,BTBT_theta=28.5_a=6.1_b=9.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,7.9,27.0,-29.96323854383081,-0.589087562635541,-7.1962658546399325,1,Done,BTBT_theta=27.0_a=7.2_b=7.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,7.3,26.5,-30.8246968225576,-0.6322916261851788,-7.39002839254681,1,Done,BTBT_theta=26.5_a=7.1_b=7.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.5,6.5,26.0,-39.00142822647467,-4.143323027994484,-7.678695542621426,2,Done,BTBT_theta=26.0_a=7.5_b=6.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.8,8.4,28.0,-29.507327428553253,-0.8900476337876171,-6.931808040244505,2,Done,BTBT_theta=28.0_a=6.8_b=8.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.6,6.8,25.5,-37.77314015338197,-3.570029892027378,-7.658270092331804,1,Done,BTBT_theta=25.5_a=7.6_b=6.8_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.2,9.5,28.5,-27.769174930173904,-1.630885939579457,-6.126850762753747,2,Done,BTBT_theta=28.5_a=6.2_b=9.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,7.6,27.0,-30.53797495411709,-0.7083332880865782,-7.280327094485983,1,Done,BTBT_theta=27.0_a=7.0_b=7.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.6,6.5,26.0,-39.186091870069504,-4.143323027994484,-7.724861453520134,2,Done,BTBT_theta=26.0_a=7.6_b=6.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,7.3,26.5,-31.094300217926502,-0.5766314892098308,-7.48525930987671,1,Done,BTBT_theta=26.5_a=7.2_b=7.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.8,8.5,28.0,-29.26892382884398,-0.8900476337876171,-6.872207140317187,2,Done,BTBT_theta=28.0_a=6.8_b=8.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.2,9.6,28.5,-27.497538400813937,-1.630885939579457,-6.058941630413756,2,Done,BTBT_theta=28.5_a=6.2_b=9.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.6,6.9,25.5,-37.13471147837117,-3.352484725182876,-7.607435507001355,1,Done,BTBT_theta=25.5_a=7.6_b=6.9_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.7,6.5,26.0,-39.14773845905438,-4.143323027994484,-7.715273100766353,2,Done,BTBT_theta=26.0_a=7.7_b=6.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,7.6,27.0,-30.742668715305623,-0.6457077900413424,-7.362813283805735,1,Done,BTBT_theta=27.0_a=7.1_b=7.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,7.3,26.5,-34.917618247214705,-2.416252355556935,-7.521278384025209,1,Done,BTBT_theta=26.5_a=7.3_b=7.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.8,8.6,28.0,-28.99098710063845,-0.8900476337876171,-6.802722958265804,2,Done,BTBT_theta=28.0_a=6.8_b=8.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.2,9.7,28.5,-27.18277938337997,-1.630885939579457,-5.980251876055263,2,Done,BTBT_theta=28.5_a=6.2_b=9.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.6,7.0,25.5,-36.45011061988771,-3.1286958339624107,-7.548179737990722,1,Done,BTBT_theta=25.5_a=7.6_b=7.0_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.7,6.6,26.0,-38.68979421118274,-3.967275097733364,-7.688811003929004,2,Done,BTBT_theta=26.0_a=7.7_b=6.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.7,8.3,28.0,-29.58451115852222,-0.9789658007211984,-6.906644889269956,2,Done,BTBT_theta=28.0_a=6.7_b=8.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,7.6,27.0,-30.737334879580885,-0.589087562635541,-7.389789938577451,1,Done,BTBT_theta=27.0_a=7.2_b=7.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,7.2,26.5,-35.23418449284509,-2.628789992537349,-7.494151126942597,1,Done,BTBT_theta=26.5_a=7.2_b=7.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.3,9.5,28.5,-27.530808981042355,-1.4766377066262066,-6.1443833919474855,2,Done,BTBT_theta=28.5_a=6.3_b=9.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.4,6.7,25.5,-38.1967596039176,-3.775313513353467,-7.661533144302666,1,Done,BTBT_theta=25.5_a=7.4_b=6.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.7,6.7,26.0,-38.13769836165011,-3.7686117065604776,-7.650118737132288,2,Done,BTBT_theta=26.0_a=7.7_b=6.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.8,8.3,28.0,-29.69997299881652,-0.8900476337876171,-6.9799694328103215,2,Done,BTBT_theta=28.0_a=6.8_b=8.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.3,9.6,28.5,-27.193258801475167,-1.4766377066262066,-6.0599958470556885,2,Done,BTBT_theta=28.5_a=6.3_b=9.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.0,7.5,27.0,-30.51121792709455,-0.7083332880865782,-7.273637837730348,1,Done,BTBT_theta=27.0_a=7.0_b=7.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.3,7.2,26.5,-35.47160917613655,-2.628789992537349,-7.553507297765464,1,Done,BTBT_theta=26.5_a=7.3_b=7.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.5,6.4,26.0,-39.13441014615819,-4.28545404295437,-7.640875515062362,2,Done,BTBT_theta=26.0_a=7.5_b=6.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,8.3,28.0,-29.640560351777825,-0.8103413134813309,-7.00496943120379,2,Done,BTBT_theta=28.0_a=6.9_b=8.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.5,6.7,25.5,-38.37939011398703,-3.775313513353467,-7.707190771820024,1,Done,BTBT_theta=25.5_a=7.5_b=6.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.3,9.7,28.5,-26.82104496983812,-1.4766377066262066,-5.966942389146425,2,Done,BTBT_theta=28.5_a=6.3_b=9.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,7.5,27.0,-30.8281355779618,-0.6457077900413424,-7.384179999469779,1,Done,BTBT_theta=27.0_a=7.1_b=7.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.4,7.2,26.5,-35.49261821061373,-2.628789992537349,-7.558759556384757,1,Done,BTBT_theta=26.5_a=7.4_b=7.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,8.4,28.0,-29.3677441040054,-0.8103413134813309,-6.936765369260684,2,Done,BTBT_theta=28.0_a=6.9_b=8.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.0,6.2,28.5,-39.686418142169714,-4.71736917598173,-7.562919947551563,2,Done,BTBT_theta=28.5_a=8.0_b=6.2_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.1,6.3,28.5,-38.99827812658623,-4.557046646019444,-7.471046208636835,2,Done,BTBT_theta=28.5_a=8.1_b=6.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.6,6.7,25.5,-38.34048449387774,-3.775313513353467,-7.697464366792701,1,Done,BTBT_theta=25.5_a=7.6_b=6.7_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.2,7.5,27.0,-30.914267600513995,-0.589087562635541,-7.434023118810728,1,Done,BTBT_theta=27.0_a=7.2_b=7.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.4,7.3,26.5,-34.859209617134184,-2.416252355556935,-7.506676226505078,1,Done,BTBT_theta=26.5_a=7.4_b=7.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.9,8.5,28.0,-29.05920998752117,-0.8103413134813309,-6.859631840139628,2,Done,BTBT_theta=28.0_a=6.9_b=8.5_cx=0_cy=0_cz=0_A1=0_A2=0.log
6.0,9.4,28.5,-27.95893395366147,-1.9934486676938832,-5.993009154568426,2,Done,BTBT_theta=28.5_a=6.0_b=9.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
8.0,6.3,28.5,-39.3616315163672,-4.557046646019444,-7.561884556082077,2,Done,BTBT_theta=28.5_a=8.0_b=6.3_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.4,6.6,25.5,-38.49201560858637,-3.962700549745932,-7.641653627273627,1,Done,BTBT_theta=25.5_a=7.4_b=6.6_cx=0_cy=0_cz=0_A1=0_A2=0.log
7.1,7.4,27.0,-30.85489260405302,-0.6457077900413424,-7.390869255992584,1,Done,BTBT_theta=27.0_a=7.1_b=7.4_cx=0_cy=0_cz=0_A1=0_A2=0.log
