a,b,theta,A1,A2,E,E_p1,E_p2,E_t,machine_type,status,file_name
6.2,7.9,61.5,0,-6,-41.09944516047835,-0.3486947566270828,-4.71736917598173,-7.741829323815182,2,Done,BTBT_A1=0_A2=-6_theta=61.5_a=6.2_b=7.9_cx=0_cy=0_cz=0.log
6.2,8.2,61.5,0,14,-39.88366963621229,-0.3291603703983128,-4.71736917598173,-7.447652635863051,2,Done,BTBT_A1=0_A2=14_theta=61.5_a=6.2_b=8.2_cx=0_cy=0_cz=0.log
6.0,8.0,61.5,0,-12,-39.62389304721728,-0.351493451744318,-4.866415351396427,-7.297018860233948,2,Done,BTBT_A1=0_A2=-12_theta=61.5_a=6.0_b=8.0_cx=0_cy=0_cz=0.log
6.1,8.1,61.5,0,-12,-39.91333830915392,-0.324246966978535,-4.82688849628903,-7.402766845654696,1,Done,BTBT_A1=0_A2=-12_theta=61.5_a=6.1_b=8.1_cx=0_cy=0_cz=0.log
6.1,8.1,61.5,0,-8,-40.64166406542063,-0.3024033440742641,-4.82688849628903,-7.59577009617351,1,Done,BTBT_A1=0_A2=-8_theta=61.5_a=6.1_b=8.1_cx=0_cy=0_cz=0.log
6.2,8.0,61.5,0,-6,-40.91662639658898,-0.3208270377945155,-4.71736917598173,-7.710058492259122,2,Done,BTBT_A1=0_A2=-6_theta=61.5_a=6.2_b=8.0_cx=0_cy=0_cz=0.log
6.0,8.3,61.5,0,14,-39.74862948385999,-0.3040725206956267,-4.866415351396427,-7.35191343491897,2,Done,BTBT_A1=0_A2=14_theta=61.5_a=6.0_b=8.3_cx=0_cy=0_cz=0.log
6.0,8.1,61.5,0,-10,-40.30449039302766,-0.3119728718884289,-4.866415351396427,-7.486928486614488,2,Done,BTBT_A1=0_A2=-10_theta=61.5_a=6.0_b=8.1_cx=0_cy=0_cz=0.log
6.0,8.1,61.5,0,-12,-39.80915909865871,-0.324246966978535,-4.866415351396427,-7.356958615477197,2,Done,BTBT_A1=0_A2=-12_theta=61.5_a=6.0_b=8.1_cx=0_cy=0_cz=0.log
6.1,8.1,61.5,0,-14,-39.34401103621349,-0.3395456611178815,-4.82688849628903,-7.252785680349916,1,Done,BTBT_A1=0_A2=-14_theta=61.5_a=6.1_b=8.1_cx=0_cy=0_cz=0.log
6.2,7.8,61.5,0,-2,-41.35279604792595,-0.3713415923994034,-4.71736917598173,-7.79384362779092,1,Done,BTBT_A1=0_A2=-2_theta=61.5_a=6.2_b=7.8_cx=0_cy=0_cz=0.log
